project_code;stage_name;description;date_start;date_close;is_onhold;U_CoreServices
23157;Design Development;MF: FOR REVIEW;3-1-2024;3-31-2024;N;S020
23157;Contract Documentation;MF: FOR TENDER;4-1-2024;4-30-2024;N;S020
23157;Contract Documentation;MF: FOR CONSTRUCTION;4-1-2024;4-30-2024;N;S020
23157;Construction Administration;MF: CA NO. OF MONTHS FOR DISCUSSION TO PM;6-1-2024;5-31-2028;N;S020
23157;Project Initiation;LANDSCAPE;10-3-2023;10-3-2023;N;S070
23157;Schematic Design;LANDSCAPE;10-3-2023;2-29-2024;N;S070
23157;Design Development;LANDSCAPE: FOR PERMIT;3-1-2024;3-31-2024;N;S070
23157;Design Development;LANDSCAPE: FOR REVIEW;3-1-2024;3-31-2024;N;S070
23157;Contract Documentation;LANDSCAPE: FOR TENDER;4-1-2024;4-30-2024;N;S070
23157;Contract Documentation;LANDSCAPE: FOR CONSTRUCTION;4-1-2024;4-30-2024;N;S070
23157;Construction Administration;LANDSCAPE: CA NO. OF MONTHS FOR DISCUSSION TO PM;6-1-2024;5-31-2028;N;S070
23158;Project Initiation;MF;10-3-2023;10-3-2023;N;S020
23158;Schematic Design;ON HOLD: MF;10-3-2023;3-31-2024;Y;S020
23158;Design Development;ON HOLD - MF: FOR PERMIT;4-1-2024;4-30-2024;Y;S020
23158;Design Development;ON HOLD - MF: FOR REVIEW;5-1-2024;5-31-2024;Y;S020
23158;Contract Documentation;ON HOLD - MF: FOR TENDER;6-1-2024;6-30-2024;Y;S020
23158;Contract Documentation;ON HOLD - MF: FOR CONSTRUCTION;7-1-2024;7-31-2024;Y;S020
23158;Construction Administration;ON HOLD - MF: CA NO. OF MONTHS FOR DISCUSSION TO PM;8-1-2024;7-31-2028;Y;S020
23158;Project Initiation;LANDSCAPE;10-3-2023;10-3-2023;N;S070
23158;Schematic Design;ON HOLD - LANDSCAPE;10-3-2023;3-31-2024;Y;S070
23158;Design Development;ON HOLD - LANDSCAPE: FOR PERMIT;4-1-2024;4-30-2024;Y;S070
23158;Design Development;ON HOLD - LANDSCAPE: FOR REVIEW;5-1-2024;5-31-2024;Y;S070
23158;Contract Documentation;ON HOLD - LANDSCAPE: FOR TENDER;6-1-2024;6-30-2024;Y;S070
23158;Contract Documentation;ON HOLD - LANDSCAPE: FOR CONSTRUCTION;7-1-2024;7-31-2024;Y;S070
23158;Construction Administration;ON HOLD - LANDSCAPE:  CA NO. OF MONTHS FOR DISCUSSION TO PM;8-1-2024;7-31-2028;Y;S070
23080;Project Initiation;\N;10-4-2023;10-4-2023;N;S060
23080;BIM Attendance;ON HOLD: BIM MANAGEMENT;10-4-2023;5-3-2024;Y;S060
23083;Design Development;\N;4-14-2024;6-13-2024;N;S060
23083;2D Combined Services Drawings;UPON SUBMISSION OF 2D & 3D;3-14-2024;4-30-2024;N;S060
23083;Contract Documentation;BID PLANS;5-1-2024;6-30-2024;N;S060
23083;Contract Documentation;CONSTRUCTION PLANS;7-1-2024;8-31-2024;N;S060
23159;Project Initiation;MF;10-3-2023;10-3-2023;N;S020
23159;Schematic Design;MF;10-3-2023;4-30-2024;N;S020
23159;Design Development;MF: FOR PERMIT;5-1-2024;5-31-2024;N;S020
23159;Design Development;MF: FOR REVIEW;6-1-2024;6-30-2024;N;S020
23159;Contract Documentation;MF: FOR TENDER;7-1-2024;7-31-2024;N;S020
23159;Contract Documentation;MF: FOR CONSTRUCTION;8-1-2024;8-31-2024;N;S020
23159;Construction Administration;MF: CA NO. OF MONTHS FOR DISCUSSION TO PM;6-1-2027;5-31-2031;N;S020
23159;Project Initiation;LANDSCAPE;10-3-2023;10-3-2023;N;S070
23159;Schematic Design;LANDSCAPE;10-3-2023;4-30-2024;N;S070
23159;Design Development;LANDSCAPE: FOR PERMIT;5-1-2024;5-31-2024;N;S070
23159;Design Development;LANDSCAPE: FOR REVIEW;6-1-2024;6-30-2024;N;S070
23159;Contract Documentation;LANDSCAPE: FOR TENDER;7-1-2024;7-31-2024;N;S070
23159;Contract Documentation;LANDSCAPE: FOR CONSTRUCTION;8-1-2024;8-31-2024;N;S070
23159;Construction Administration;LANDSCAPE: CA NO. OF MONTHS FOR DISCUSSION TO PM;6-1-2027;5-31-2031;N;S070
23160;Project Initiation;MF;10-3-2023;10-3-2023;N;S020
23160;Schematic Design;MF;10-3-2023;3-31-2024;N;S020
23160;Design Development;MF: FOR PERMIT;4-1-2024;4-30-2024;N;S020
23160;Design Development;MF: FOR REVIEW;5-1-2024;5-31-2024;N;S020
23160;Contract Documentation;MF: FOR TENDER;6-1-2024;6-30-2024;N;S020
23160;Contract Documentation;MF: FOR CONSTRUCTION;7-1-2024;7-31-2024;N;S020
23160;Construction Administration;MF: CA NO. OF MONTHS FOR DISCUSSION TO PM;8-1-2024;7-31-2028;N;S020
23160;Project Initiation;LANDSCAPE;10-3-2023;10-3-2023;N;S070
23160;Schematic Design;LANDSCAPE;10-3-2023;3-31-2024;N;S070
23160;Design Development;LANDSCAPE: FOR PERMIT;4-1-2024;4-30-2024;N;S070
23160;Design Development;LANDSCAPE: FOR REVIEW;5-1-2024;5-31-2024;N;S070
23160;Contract Documentation;LANDSCAPE: FOR TENDER;6-1-2024;6-30-2024;N;S070
23160;Contract Documentation;LANDSCAPE: FOR CONSTRUCTION;7-1-2024;7-31-2024;N;S070
23160;Construction Administration;LANDSCAPE: CA NO. OF MONTHS FOR DISCUSSION TO PM;8-1-2024;7-31-2028;N;S070
23211;Test-Fit;\N;9-11-2023;9-11-2023;Y;S010
1818203;Project Initiation;AR;10-9-2023;10-9-2023;N;S020
1818203;Detailed Design;AR;10-9-2023;5-31-2024;N;S020
23192;Project Initiation;AR;10-10-2023;10-10-2023;N;S020
23192;Preliminary Design;AR;10-23-2023;4-19-2024;N;S020
23192;Contract Documentation;AR;2-1-2024;5-6-2024;N;S020
23192;Construction Administration;AR;6-1-2024;9-30-2024;N;S020
23192;Project Initiation;ID;10-10-2023;10-10-2023;N;S030
23192;Preliminary Design;ID;10-23-2023;4-19-2024;N;S030
23192;Contract Documentation;ID;3-16-2024;6-3-2024;N;S030
23192;Construction Administration;ID;7-1-2024;2-28-2025;N;S030
23180;Project Initiation;ID;10-12-2023;10-12-2023;N;S030
23180;Preliminary Design;ON HOLD: ID;10-12-2023;12-12-2023;Y;S030
23180;Detailed Design;ON HOLD: ID;12-13-2023;2-29-2024;Y;S030
23180;Construction Administration;ON HOLD: ID;3-1-2024;8-31-2024;Y;S030
23188;Project Initiation;ID;10-9-2023;10-9-2023;N;S030
23188;Preliminary Design;ID;10-9-2023;3-15-2024;N;S030
23188;Detailed Design;ID;3-16-2024;4-30-2024;N;S030
23188;Construction Administration;ID;5-1-2024;10-31-2024;N;S030
23194;Project Initiation;\N;10-20-2023;10-20-2023;N;S050
23194;Final Renderings;\N;10-20-2023;11-20-2023;N;S050
1926105;For Construction Drawings;AR;10-20-2023;11-30-2023;N;S020
23142;Project Initiation;\N;10-26-2023;10-26-2023;Y;S030
23142;Interior Design Test-Fit;UPON SUBMISSION OF DRAFT LAYOUT/REPORT;10-26-2023;10-26-2023;Y;S030
23142;Interior Design Test-Fit;UPON SUBMISSION OF FINAL LAYOUT/REPORT;10-26-2023;10-26-2023;Y;S030
23142;Interior Design Test-Fit;UPON CLOSING SIGN-OFF;10-26-2023;10-26-2023;Y;S030
1902305;Construction Administration;AR;10-1-2023;9-30-2024;N;S020
1607312;Construction Administration;AR;11-1-2023;3-31-2025;N;S020
23116;Project Initiation;\N;11-6-2023;11-6-2023;N;S080
23116;Planning and Programming;UPON COMPLETION OF PRE-WORK AND DIRECTION SETTING STAGE;11-6-2023;12-1-2023;N;S080
23116;Preliminary Design;UPON COMPLETION OF PRELIMINARY DESIGN STANDARDS AND GUIDELINES STAGE;12-2-2023;1-31-2024;N;S080
23116;Detailed Design;UPON COMPLETION OF FINAL DESIGN STANDARDS AND GUIDELINES STAGE;2-1-2024;4-30-2024;N;S080
1908005;Contract Documentation;AR;11-8-2023;11-8-2023;Y;S020
1908006;Contract Documentation;AR;11-8-2023;11-8-2023;Y;S020
1908007;Contract Documentation;AR;11-8-2023;11-8-2023;Y;S020
1922702;Construction Administration;\N;11-1-2023;10-31-2025;N;S020
1907702;Contract Documentation;AR;10-2-2023;12-31-2023;N;S020
2212802;Project Initiation;ID;11-4-2023;11-4-2023;N;S030
2212802;Preliminary Design;ID;11-4-2023;11-30-2023;N;S030
2212802;Detailed Design;ID;12-1-2023;12-31-2023;N;S030
2212802;Construction Administration;ID;3-1-2024;5-31-2024;N;S030
2212802;Project Initiation;LIGHTING DESIGN;11-4-2023;11-4-2023;N;S070
2212802;Preliminary Design;LIGHTING DESIGN;11-4-2023;11-30-2023;N;S070
2212802;Detailed Design;LIGHTING DESIGN;12-1-2023;12-31-2023;N;S070
2212802;Construction Administration;LIGHTING DESIGN;3-1-2024;5-31-2024;N;S070
2212802;Project Initiation;MEPF DESIGN;11-4-2023;11-4-2023;N;S070
2212802;Preliminary Design;MEPF DESIGN;11-4-2023;11-30-2023;N;S070
2212802;Detailed Design;MEPF DESIGN;12-1-2023;12-31-2023;N;S070
2212802;Construction Administration;MEPF DESIGN;3-1-2024;5-31-2024;N;S070
23214;Design Development;ID;11-13-2023;12-2-2023;N;S030
23214;Contract Documentation;ID;12-3-2023;1-31-2024;N;S030
23214;Construction Administration;ID;2-1-2024;4-30-2024;N;S030
23214;Design Development;MEPF FIT-OUT;11-13-2023;12-2-2023;N;S070
23214;Contract Documentation;MEPF FIT-OUT;12-3-2023;1-31-2024;N;S070
23214;Construction Administration;MEPF FIT-OUT;1-1-2024;3-31-2024;N;S070
23214;Design Development;IT / ROUGHING INS;11-13-2023;12-2-2023;N;S070
23214;Contract Documentation;IT / ROUGHING INS;12-3-2023;1-31-2024;N;S070
23214;Construction Administration;IT / ROUGHING INS;2-1-2024;4-30-2024;N;S070
2012602;Schematic Design;ID;1-1-2021;1-1-2021;N;S030
2012603;Schematic Design;ID;1-1-2021;1-1-2021;N;S030
2012604;Schematic Design;ID;1-1-2021;1-1-2021;N;S030
2012605;Schematic Design;ID;1-1-2021;1-1-2021;N;S030
2216302;Project Initiation;\N;11-16-2023;11-16-2023;N;S050
2216302;Final Renderings;\N;11-16-2023;12-18-2023;N;S050
23186;Project Initiation;\N;11-17-2023;11-17-2023;N;S010
23186;Conceptual Masterplanning;PRELIMINARY CONCEPTUAL MP;11-17-2023;3-31-2024;Y;S010
23186;Conceptual Masterplanning;FINAL CONCEPTUAL MP;4-1-2024;5-31-2024;Y;S010
23203;Project Initiation;\N;2-1-2024;2-1-2024;N;\N
23203;Detailed Design;\N;2-1-2024;6-30-2024;N;\N
23203;Tender;BIDDING, EVALUATION, AND NEGOTIATION PHASE;7-1-2024;7-31-2024;N;\N
23203;Construction Administration;\N;8-1-2024;10-31-2027;N;\N
23195;Project Initiation;AR;1-4-2024;1-4-2024;N;S020
23195;Preliminary Design;AR;1-4-2024;5-31-2024;N;S020
23195;Design Development;AR;6-1-2024;6-30-2024;N;S020
23195;Contract Documentation;AR;7-1-2024;8-31-2024;N;S020
23195;Construction Administration;AR;9-1-2024;8-31-2025;N;S020
23195;Project Initiation;CIVIL WORKS;1-4-2024;1-4-2024;N;S070
23195;Preliminary Design;CIVIL WORKS;1-4-2024;5-31-2024;N;S070
23195;Design Development;CIVIL WORKS;6-1-2024;6-30-2024;N;S070
23195;Contract Documentation;CIVIL WORKS;7-1-2024;8-31-2024;N;S070
23195;Construction Administration;CIVIL WORKS;9-1-2024;8-31-2025;N;S070
23195;Project Initiation;MEPF ENGINEERING;1-4-2024;1-4-2024;N;S070
23195;Preliminary Design;MEPF ENGINEERING;1-4-2024;5-31-2024;N;S070
23195;Design Development;MEPF ENGINEERING;6-1-2024;6-30-2024;N;S070
23195;Contract Documentation;MEPF ENGINEERING;7-1-2024;8-31-2024;N;S070
23195;Construction Administration;MEPF ENGINEERING;9-1-2024;8-31-2025;N;S070
23195;Project Initiation;STRUCTURAL ENGINEERING;1-4-2024;1-4-2024;N;S070
23195;Preliminary Design;STRUCTURAL ENGINEERING;1-4-2024;5-31-2024;N;S070
23195;Design Development;STRUCTURAL ENGINEERING;6-1-2024;6-30-2024;N;S070
23195;Contract Documentation;STRUCTURAL ENGINEERING;7-1-2024;8-31-2024;N;S070
23195;Construction Administration;STRUCTURAL ENGINEERING;9-1-2024;8-31-2025;N;S070
2206001;Contract Documentation;AR;11-1-2023;12-31-2023;N;S020
1817231;Detailed Architecture and Engineering Design;AR - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S020
1817231;Project Initiation;AR - MOBILIZATION;8-30-2023;8-30-2023;N;S020
1817231;Detailed Architecture and Engineering Design;STRUCTURAL - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;ID AIDEA - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S030
1817231;Detailed Architecture and Engineering Design;MEPF - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;LANDSCAPE - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;ACOUSTIC- SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;BIM LOD 300 - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S060
1817231;Detailed Architecture and Engineering Design;FACADE LIGHTING DESIGN - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;KITCHEN - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;TELECOM - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;SECURITY - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;ID BY7X - SUBMISSION AND APPROVAL;9-1-2023;\N;N;S070
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Detailed Architecture and Engineering Design;NOT USED;9-1-2023;9-1-2023;Y;\N
1817231;Project Initiation;STRUCTURAL;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;MEPF;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;LANDSCAPE;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;ACOUSTIC;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;KITCHEN;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;TELECOM;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;SECURITY;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;ID AIDEA;8-30-2023;8-30-2023;N;S030
1817231;Project Initiation;ID BY7X;8-30-2023;8-30-2023;N;S070
1817231;Project Initiation;BIM LOD 300;8-30-2023;8-30-2023;N;S060
1817231;Project Initiation;FACADE LIGHTING DESIGN;8-30-2023;8-30-2023;N;S070
23234;Construction Administration;PERMIT PLANS;12-1-2023;12-7-2023;N;S020
22110;Project Initiation;AR;1-5-2024;1-5-2024;N;S020
22110;Schematic Design;AR;4-1-2024;5-31-2024;N;S020
22110;Detailed Design;AR;6-1-2024;8-15-2024;N;S020
22110;Construction Administration;AR;9-1-2024;8-31-2025;N;S020
22110;Schematic Design;ID;4-1-2024;5-31-2024;N;S030
22110;Detailed Design;ID;6-1-2024;8-15-2024;N;S030
22110;Construction Administration;ID;9-1-2024;8-31-2025;N;S030
22110;Schematic Design;STRUCTURAL;4-1-2024;5-31-2024;N;S070
22110;Detailed Design;STRUCTURAL;6-1-2024;8-15-2024;N;S070
22110;Construction Administration;STRUCTURAL;9-1-2024;8-31-2025;N;S070
22110;Schematic Design;MECHANICAL;4-1-2024;5-31-2024;N;S070
22110;Detailed Design;MECHANICAL;6-1-2024;8-15-2024;N;S070
22110;Construction Administration;MECHANICAL;9-1-2024;8-31-2025;N;S070
22110;Schematic Design;FIRE AND LIFE SAFETY;4-1-2024;5-31-2024;N;S070
22110;Detailed Design;FIRE AND LIFE SAFETY;6-1-2024;8-15-2024;N;S070
22110;Schematic Design;CANCELLED: LIGHTING;1-5-2024;1-5-2024;Y;\N
22110;Detailed Design;CANCELLED: LIGHTING;1-5-2024;1-5-2024;Y;\N
22110;Construction Administration;CANCELLED: LIGHTING;1-5-2024;1-5-2024;Y;\N
22110;Project Initiation;ID;1-5-2024;1-5-2024;N;S030
22110;Project Initiation;STRUCTURAL;1-5-2024;1-5-2024;N;S070
22110;Project Initiation;MECHANICAL;1-5-2024;1-5-2024;N;S070
22110;Project Initiation;ELECTRICAL;1-5-2024;1-5-2024;N;S070
22110;Schematic Design;ELECTRICAL;4-1-2024;5-31-2024;N;S070
22110;Detailed Design;ELECTRICAL;6-1-2024;8-15-2024;N;S070
22110;Construction Administration;ELECTRICAL;9-1-2024;8-31-2025;N;S070
22110;Project Initiation;PLUMBING & FIRE PROTECTION;1-5-2024;1-5-2024;N;S070
22110;Schematic Design;PLUMBING & FIRE PROTECTION;4-1-2024;5-31-2024;N;S070
22110;Detailed Design;PLUMBING & FIRE PROTECTION;6-1-2024;8-15-2024;N;S070
22110;Construction Administration;PLUMBING & FIRE PROTECTION;9-1-2024;8-31-2025;N;S070
22110;Project Initiation;FIRE AND LIFE SAFETY;1-5-2024;1-5-2024;N;S070
22110;Project Initiation;CANCELLED: LIGHTING;1-5-2024;1-5-2024;Y;S070
23199;Project Initiation;AR;1-10-2024;1-10-2024;N;S020
23199;Concept Design;AR;1-10-2024;4-9-2024;N;S020
23243;Project Initiation;AR;1-11-2024;1-11-2024;N;S020
23243;Concept Design;AR;2-1-2024;4-30-2024;N;S020
23243;Schematic Design;AR;5-1-2024;6-30-2024;N;S020
23243;Design Development;AR;7-1-2024;10-31-2024;N;S020
23243;Contract Documentation;AR;11-1-2024;12-31-2024;N;S020
23243;Construction Administration;AR;1-1-2025;12-31-2027;N;S020
23006;Project Initiation;AR;1-11-2024;1-11-2024;N;S020
23006;Preliminary Design;AR;1-11-2024;6-30-2024;N;S020
23006;Detailed Design;AR;7-1-2024;9-30-2024;N;S020
23006;Construction Administration;AR;10-1-2024;9-30-2025;N;S020
1926104;Project Initiation;\N;1-4-2024;1-4-2024;N;\N
1926104;Contract Documentation;\N;1-4-2024;3-31-2024;N;\N
1926104;Tender;BIDDING, EVALUATION, AND NEGOTIATION PHASE;4-1-2024;4-30-2024;N;\N
1826001;Construction Administration;1st extension;1-1-2024;12-31-2024;N;S020
24008;Interior Design Test-Fit;INITIAL TEST FIT RESULT;1-17-2024;2-2-2024;N;S030
24008;Interior Design Test-Fit;FINAL TEST FIT RESULT;2-6-2024;3-31-2024;N;S030
24009;Interior Design Test-Fit;INITIAL TEST FIT REPORT;1-17-2024;1-17-2024;Y;S030
24009;Interior Design Test-Fit;FINAL TEST FIT REPORT;1-17-2024;1-17-2024;Y;S030
2212801;Project Initiation;ID;1-15-2024;1-15-2024;N;S030
2212801;Preliminary Design;ID;1-15-2024;1-19-2024;N;S030
2212801;Detailed Design;ID;1-22-2024;1-31-2024;N;S030
2212801;Construction Administration;ID;2-1-2024;2-29-2024;N;S030
2212801;Post Construction Phase;ID;3-1-2024;5-15-2024;N;S030
24012;Project Initiation;\N;2-2-2024;2-2-2024;N;S010
24012;Conceptual Masterplanning;PRELIMINARY CONCEPTUAL MASTERPLAN;2-2-2024;3-1-2024;N;S010
24012;Conceptual Masterplanning;FINAL CONCEPTUAL MASTERPLAN;3-4-2024;4-30-2024;N;S010
24013;Design Development;ID: DD / 25% CONSTRUCTION DOCUMENTATION PACKAGE;1-26-2024;2-16-2024;N;S030
24013;Contract Documentation;ID;2-17-2024;3-31-2024;N;S030
24013;Construction Administration;ID;4-1-2024;9-30-2024;N;S030
24013;Design Development;ACOUSTICS: DD / 25% CONSTRUCTION DOCUMENTATION PACKAGE;1-26-2024;2-16-2024;N;S070
24013;Contract Documentation;ACOUSTICS;2-17-2024;3-31-2024;N;S070
24013;Construction Administration;ACOUSTICS;4-1-2024;9-30-2024;N;S070
24013;Design Development;MEPF:  DD / 25% CONSTRUCTION DOCUMENTATION PACKAGE;1-26-2024;2-16-2024;N;S070
24013;Contract Documentation;MEPF;2-17-2024;3-31-2024;N;S070
